"","genes","Description","ENSEMBL","logFC","logCPM","F","PValue","FDR","Significance"
"16397","TUBB6","tubulin beta 6 class V [Source:HGNC Symbol;Acc:HGNC:20776]","ENSG00000176014",-0.0644172876894814,5.3500036889534,0.0484174004073719,0.827534640443212,1,"No"
"7669","CASD1","CAS1 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:16014]","ENSG00000127995",0.030690638378864,4.99338483979972,0.0483841711217479,0.827592849512584,1,"No"
"1526","RASAL2","RAS protein activator like 2 [Source:HGNC Symbol;Acc:HGNC:9874]","ENSG00000075391",-0.0329129926529691,5.5038685072205,0.0483775258027466,0.827604492902185,1,"No"
"14288","SNAP23","synaptosome associated protein 23 [Source:HGNC Symbol;Acc:HGNC:11131]","ENSG00000092531",-0.0224448467230177,3.66996197729627,0.0482844453963997,0.827767669190534,1,"No"
"14062","AGBL1","AGBL carboxypeptidase 1 [Source:HGNC Symbol;Acc:HGNC:26504]","ENSG00000273540",-0.146425616171909,-1.52593601336069,0.0482609891442694,0.82780881564453,1,"No"
"6481","HLA-DRA","major histocompatibility complex, class II, DR alpha [Source:HGNC Symbol;Acc:HGNC:4947]","ENSG00000204287",0.14254677323424,7.04236624558437,0.0482415112557701,0.827842991318186,1,"No"
"9049","FAM86B1","family with sequence similarity 86 member B1 [Source:HGNC Symbol;Acc:HGNC:28268]","ENSG00000186523",-0.0790568360825339,3.21891960030827,0.0482349347613412,0.827854531993654,1,"No"
"18667","CBY1","chibby family member 1, beta catenin antagonist [Source:HGNC Symbol;Acc:HGNC:1307]","ENSG00000100211",0.0274956753193356,5.00835340983773,0.0482055719168409,0.827906069078734,1,"No"
"18064","WDR88","WD repeat domain 88 [Source:HGNC Symbol;Acc:HGNC:26999]","ENSG00000166359",-0.082602104183529,1.20369004864904,0.048205043331764,0.827906996991812,1,"No"
"1752","LINC00467","long intergenic non-protein coding RNA 467 [Source:HGNC Symbol;Acc:HGNC:28227]","ENSG00000153363",-0.0360268427506525,3.47691142545164,0.0481565227089919,0.827992196050845,1,"No"
"1269","TARS2","threonyl-tRNA synthetase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:30740]","ENSG00000143374",-0.0230352592647699,5.23931091816495,0.0480523119766274,0.828175335776363,1,"No"
"13851","MRPS11","mitochondrial ribosomal protein S11 [Source:HGNC Symbol;Acc:HGNC:14050]","ENSG00000181991",-0.0227678742761546,4.56986073682089,0.0480521160351068,0.828175680319847,1,"No"
"2841","PSME4","proteasome activator subunit 4 [Source:HGNC Symbol;Acc:HGNC:20635]","ENSG00000068878",-0.0180753674750418,5.26364795657955,0.0480403259475701,0.82819641336197,1,"No"
"12688","DDX51","DEAD-box helicase 51 [Source:HGNC Symbol;Acc:HGNC:20082]","ENSG00000185163",0.0220765690789617,5.53825716087108,0.048016681899763,0.828237999817416,1,"No"
"14878","USP31","ubiquitin specific peptidase 31 [Source:HGNC Symbol;Acc:HGNC:20060]","ENSG00000103404",-0.0577055444722453,3.73278903005409,0.0480144989559627,0.828241839841304,1,"No"
"11577","ACTA2-AS1","ACTA2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:45169]","ENSG00000180139",-0.150081541683597,-1.23679944141478,0.0479759177025798,0.828309723383219,1,"No"
"562","LRRC7","leucine rich repeat containing 7 [Source:HGNC Symbol;Acc:HGNC:18531]","ENSG00000033122",0.152010737584237,4.76158437557025,0.0479684329844295,0.828322896029195,1,"No"
"12267","NOP2","NOP2 nucleolar protein [Source:HGNC Symbol;Acc:HGNC:7867]","ENSG00000111641",-0.0397834264623317,1.49214980399831,0.0479385000730557,0.828375586908417,1,"No"
"726","ARTN","artemin [Source:HGNC Symbol;Acc:HGNC:727]","ENSG00000117407",0.0832728526795877,1.63730259709433,0.0479348028603448,0.828382096306886,1,"No"
"9344","TTF1","transcription termination factor 1 [Source:HGNC Symbol;Acc:HGNC:12397]","ENSG00000125482",0.0232274080767063,3.76256641088254,0.0478861852106316,0.828467718195212,1,"No"
"7702","RSPH10B2","radial spoke head 10 homolog B2 [Source:HGNC Symbol;Acc:HGNC:34385]","ENSG00000169402",0.122058546128514,-0.334116470696439,0.0478690137527731,0.828497970226326,1,"No"
"3681","SMC4","structural maintenance of chromosomes 4 [Source:HGNC Symbol;Acc:HGNC:14013]","ENSG00000113810",0.0576331473350731,4.4529813353461,0.0478563866300922,0.828520219851896,1,"No"
"13074","DNAJC3-DT","DNAJC3 divergent transcript [Source:HGNC Symbol;Acc:HGNC:39808]","ENSG00000247400",-0.0405358784063487,3.43046879275258,0.0478484854683117,0.82853414366361,1,"No"
"13942","CSNK1G1","casein kinase 1 gamma 1 [Source:HGNC Symbol;Acc:HGNC:2454]","ENSG00000169118",-0.0291829311736343,4.51614764427194,0.0478481469367585,0.828534740267339,1,"No"
"8986","EIF3H","eukaryotic translation initiation factor 3 subunit H [Source:HGNC Symbol;Acc:HGNC:3273]","ENSG00000147677",-0.0139301781646055,7.02500156711889,0.047842818508751,0.82854413099854,1,"No"
"12358","RPS26","ribosomal protein S26 [Source:HGNC Symbol;Acc:HGNC:10414]","ENSG00000197728",-0.115254756741821,6.59568020372914,0.0478369629886728,0.828554451300879,1,"No"
"5386","LINC02102","long intergenic non-protein coding RNA 2102 [Source:HGNC Symbol;Acc:HGNC:52957]","ENSG00000248677",0.0650957143130791,-0.451222772638264,0.047833057147966,0.828561335679161,1,"No"
"17069","ZFR2","zinc finger RNA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:29189]","ENSG00000105278",-0.126868722395474,2.12552553991819,0.0477982662641002,0.828622670608696,1,"No"
"1674","SNRPGP10","small nuclear ribonucleoprotein polypeptide G pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:39329]","ENSG00000235363",0.0625046836078613,1.72994496385212,0.0477701359883356,0.828672280285028,1,"No"
"11998","TSPAN8","tetraspanin 8 [Source:HGNC Symbol;Acc:HGNC:11855]","ENSG00000127324",-0.261537816559559,1.24570960408854,0.0477616153606816,0.828687310022768,1,"No"
"16813","NDUFAF5","NADH:ubiquinone oxidoreductase complex assembly factor 5 [Source:HGNC Symbol;Acc:HGNC:15899]","ENSG00000101247",-0.0243615631284646,3.82714940882621,0.0477563558002334,0.828696588188822,1,"No"
"1248","RGS7","regulator of G protein signaling 7 [Source:HGNC Symbol;Acc:HGNC:10003]","ENSG00000182901",0.104865406315548,1.44990907488372,0.0477509927005815,0.828706049556115,1,"No"
"15737","CHMP6","charged multivesicular body protein 6 [Source:HGNC Symbol;Acc:HGNC:25675]","ENSG00000176108",-0.0270125429065673,4.29331371517553,0.0477493173617413,0.828709005236623,1,"No"
"7527","PPP1R17","protein phosphatase 1 regulatory subunit 17 [Source:HGNC Symbol;Acc:HGNC:16973]","ENSG00000106341",0.154296910691084,1.0156293219818,0.0477210804105804,0.828758829860338,1,"No"
"4350","GPR78","G protein-coupled receptor 78 [Source:HGNC Symbol;Acc:HGNC:4528]","ENSG00000155269",-0.217030858844709,-0.835273754381118,0.0477131017126401,0.828772911223718,1,"No"
"2591","TET3","tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313]","ENSG00000187605",-0.0364190250676033,5.46645301048399,0.0476704422129315,0.828848220660185,1,"No"
"1453","RGS16","regulator of G protein signaling 16 [Source:HGNC Symbol;Acc:HGNC:9997]","ENSG00000143333",-0.0729901210155936,2.28208395018495,0.047593078260029,0.828984886266482,1,"No"
"4915","NSUN7","NOP2/Sun RNA methyltransferase family member 7 [Source:HGNC Symbol;Acc:HGNC:25857]","ENSG00000179299",-0.073059813479423,3.65567333895194,0.0475860619687001,0.828997286505992,1,"No"
"17952","PLPPR2","phospholipid phosphatase related 2 [Source:HGNC Symbol;Acc:HGNC:29566]","ENSG00000105520",-0.0222544159493014,7.00388242910652,0.0475349813993852,0.829087592655745,1,"No"
"7171","AGK-DT","AGK divergent transcript [Source:HGNC Symbol;Acc:HGNC:55356]","ENSG00000261570",0.0877094473040646,0.835720029571965,0.047511203147419,0.829129647970617,1,"No"
"9474","RC3H2","ring finger and CCCH-type domains 2 [Source:HGNC Symbol;Acc:HGNC:21461]","ENSG00000056586",-0.0292992517913226,5.54451951292044,0.0472909352568696,0.829519749978329,1,"No"
"2457","OTOS","otospiralin [Source:HGNC Symbol;Acc:HGNC:22644]","ENSG00000178602",0.127103109218854,0.365583747894067,0.0472633823018817,0.829568614217253,1,"No"
"2844","FAM98A","family with sequence similarity 98 member A [Source:HGNC Symbol;Acc:HGNC:24520]","ENSG00000119812",0.0185583008073847,5.59859602790862,0.0472607370178908,0.829573306325409,1,"No"
"10011","GLYAT","glycine-N-acyltransferase [Source:HGNC Symbol;Acc:HGNC:13734]","ENSG00000149124",-0.147133789929862,0.199259570905368,0.0472319975428786,0.829624292236941,1,"No"
"9956","CDC14B","cell division cycle 14B [Source:HGNC Symbol;Acc:HGNC:1719]","ENSG00000081377",0.0226343204698702,5.93993746943906,0.0472190350169881,0.829647294021683,1,"No"
"9195","GLI4","GLI family zinc finger 4 [Source:HGNC Symbol;Acc:HGNC:4320]","ENSG00000250571",-0.0266175611522598,4.49007374595277,0.0472149275190911,0.829654583398737,1,"No"
"5698","FAM13B","family with sequence similarity 13 member B [Source:HGNC Symbol;Acc:HGNC:1335]","ENSG00000031003",0.0431447184694529,4.85970808113475,0.0471674153008806,0.829738925209968,1,"No"
"3012","TP53I3","tumor protein p53 inducible protein 3 [Source:HGNC Symbol;Acc:HGNC:19373]","ENSG00000115129",-0.0331588873069673,5.71018863746971,0.0471176635412533,0.829827290335118,1,"No"
"18881","GET1","guided entry of tail-anchored proteins factor 1 [Source:HGNC Symbol;Acc:HGNC:12790]","ENSG00000182093",-0.0307022181211535,5.68719620310383,0.0470959122058512,0.829865938702066,1,"No"
"14471","CDH11","cadherin 11 [Source:HGNC Symbol;Acc:HGNC:1750]","ENSG00000140937",-0.092061364827016,6.00215356406004,0.0470814843808693,0.829891579619455,1,"No"
"15276","AOC2","amine oxidase copper containing 2 [Source:HGNC Symbol;Acc:HGNC:549]","ENSG00000131480",0.0553972528287697,1.82328354801431,0.0470753545680996,0.829902474679309,1,"No"
"17035","EEF1A2","eukaryotic translation elongation factor 1 alpha 2 [Source:HGNC Symbol;Acc:HGNC:3192]","ENSG00000101210",0.13457846037349,5.63819792063927,0.0470678223184552,0.829915863433356,1,"No"
"4070","MELTF","melanotransferrin [Source:HGNC Symbol;Acc:HGNC:7037]","ENSG00000163975",-0.113191370258148,2.64137606037575,0.0470493972897664,0.829948619099262,1,"No"
"8737","TOP1MT","DNA topoisomerase I mitochondrial [Source:HGNC Symbol;Acc:HGNC:29787]","ENSG00000184428",0.0400563729205922,4.0432482545414,0.0470101266673801,0.8300184561191,1,"No"
"207","SZT2","SZT2 subunit of KICSTOR complex [Source:HGNC Symbol;Acc:HGNC:29040]","ENSG00000198198",0.0263917871594719,6.53921593012015,0.0469465370566387,0.830131605781331,1,"No"
"12356","SUOX","sulfite oxidase [Source:HGNC Symbol;Acc:HGNC:11460]","ENSG00000139531",-0.0237980710261804,5.4090763092249,0.0469147950051688,0.830188116812022,1,"No"
"773","IBA57","iron-sulfur cluster assembly factor IBA57 [Source:HGNC Symbol;Acc:HGNC:27302]","ENSG00000181873",-0.018501430376114,4.05982588269456,0.046911885527282,0.830193297618498,1,"No"
"8383","PDZD11","PDZ domain containing 11 [Source:HGNC Symbol;Acc:HGNC:28034]","ENSG00000120509",-0.0221196263642427,5.71046569906926,0.046864005721628,0.830278579739264,1,"No"
"14855","PMM2","phosphomannomutase 2 [Source:HGNC Symbol;Acc:HGNC:9115]","ENSG00000140650",-0.0327170926942234,4.24160611581627,0.046838685956026,0.830323697037445,1,"No"
"15942","DHRS7B","dehydrogenase/reductase 7B [Source:HGNC Symbol;Acc:HGNC:24547]","ENSG00000109016",-0.0566225668640638,4.5569627629905,0.0468196880913017,0.830357557735274,1,"No"
"6064","ENPP5","ectonucleotide pyrophosphatase/phosphodiesterase family member 5 [Source:HGNC Symbol;Acc:HGNC:13717]","ENSG00000112796",-0.15046315465127,1.76483623013652,0.0467965148182802,0.830398870193013,1,"No"
"713","PLEKHG5","pleckstrin homology and RhoGEF domain containing G5 [Source:HGNC Symbol;Acc:HGNC:29105]","ENSG00000171680",0.0507469825587279,6.78180365858268,0.0467928466210235,0.830405410703118,1,"No"
"8195","RTL8A","retrotransposon Gag like 8A [Source:HGNC Symbol;Acc:HGNC:24514]","ENSG00000203950",-0.0212992804519764,5.8552661687088,0.0467922323715742,0.830406505955315,1,"No"
"11095","KIF5B","kinesin family member 5B [Source:HGNC Symbol;Acc:HGNC:6324]","ENSG00000170759",0.0258524466837129,7.35680932502665,0.046789872401208,0.830410714027129,1,"No"
"13584","PRORP","protein only RNase P catalytic subunit [Source:HGNC Symbol;Acc:HGNC:19958]","ENSG00000100890",-0.03182121065785,3.82140833743392,0.0467248722165909,0.83052665986039,1,"No"
"508","MTX1P1","metaxin 1 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:7505]","ENSG00000236675",-0.0608523404225711,1.6505530278548,0.0467217467161577,0.830532237186075,1,"No"
"8471","DMD","dystrophin [Source:HGNC Symbol;Acc:HGNC:2928]","ENSG00000198947",0.0577925825319944,6.73471465511063,0.0466906556044495,0.830587728636217,1,"No"
"8619","CA3","carbonic anhydrase 3 [Source:HGNC Symbol;Acc:HGNC:1374]","ENSG00000164879",0.111137553708574,8.02926989238174,0.0466842684027721,0.830599130918863,1,"No"
"7661","GRID2IP","Grid2 interacting protein [Source:HGNC Symbol;Acc:HGNC:18464]","ENSG00000215045",-0.072575279519536,1.90253705934161,0.046672392552114,0.830620333582873,1,"No"
"18201","ZNF837","zinc finger protein 837 [Source:HGNC Symbol;Acc:HGNC:25164]","ENSG00000152475",-0.0521556381733633,2.66196648538473,0.0466712684754135,0.830622340610502,1,"No"
"7910","CHM","CHM Rab escort protein [Source:HGNC Symbol;Acc:HGNC:1940]","ENSG00000188419",0.0524261530401625,4.53526282931405,0.0466601962900739,0.830642111240069,1,"No"
"12841","COG6","component of oligomeric golgi complex 6 [Source:HGNC Symbol;Acc:HGNC:18621]","ENSG00000133103",-0.0278052573758162,4.895105992315,0.0466454459216544,0.83066845349892,1,"No"
"16170","HOXB4","homeobox B4 [Source:HGNC Symbol;Acc:HGNC:5115]","ENSG00000182742",-0.328971458291248,-0.251969100166982,0.0465608457376291,0.830819622941746,1,"No"
"4000","COL6A6","collagen type VI alpha 6 chain [Source:HGNC Symbol;Acc:HGNC:27023]","ENSG00000206384",-0.238321664593183,0.704259698946474,0.0465562775531384,0.830827789783934,1,"No"
"11345","HKDC1","hexokinase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:23302]","ENSG00000156510",-0.0436116057091479,4.19575367827523,0.0465308300111063,0.830873291707532,1,"No"
"13082","NDFIP2","Nedd4 family interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:18537]","ENSG00000102471",0.0193811343687413,4.96475373399124,0.0465287402356673,0.830877028946576,1,"No"
"18011","ANKRD27","ankyrin repeat domain 27 [Source:HGNC Symbol;Acc:HGNC:25310]","ENSG00000105186",0.0214884636060622,4.94455524638739,0.0465162457372016,0.830899375253545,1,"No"
"9622","FOXD4","forkhead box D4 [Source:HGNC Symbol;Acc:HGNC:3805]","ENSG00000170122",-0.16276366605591,-0.360821510920961,0.0465024524752694,0.830924048041815,1,"No"
"6832","LINC01564","long intergenic non-protein coding RNA 1564 [Source:HGNC Symbol;Acc:HGNC:51361]","ENSG00000235899",-0.253354974392012,-2.37015405748971,0.0464792112498068,0.830965629614665,1,"No"
"8491","WDR45","WD repeat domain 45 [Source:HGNC Symbol;Acc:HGNC:28912]","ENSG00000196998",-0.0400152623724999,5.22419714830814,0.0464761495746697,0.830971108161614,1,"No"
"9677","UGCG","UDP-glucose ceramide glucosyltransferase [Source:HGNC Symbol;Acc:HGNC:12524]","ENSG00000148154",-0.054467575430091,5.21302092058737,0.0464514063096168,0.831015390585266,1,"No"
"10405","TECTA","tectorin alpha [Source:HGNC Symbol;Acc:HGNC:11720]","ENSG00000109927",0.0304649171091715,3.42554725136495,0.0464256212634599,0.831061550614604,1,"No"
"639","ATP13A2","ATPase cation transporting 13A2 [Source:HGNC Symbol;Acc:HGNC:30213]","ENSG00000159363",0.030703388464916,6.36361789083565,0.0463856093765643,0.831133205943132,1,"No"
"13945","ARHGAP11B-DT","ARHGAP11B divergent transcript [Source:HGNC Symbol;Acc:HGNC:55586]","ENSG00000247728",0.128530188089501,-1.32608049960015,0.0463640348978164,0.831171856061711,1,"No"
"16662","SYS1","SYS1 golgi trafficking protein [Source:HGNC Symbol;Acc:HGNC:16162]","ENSG00000204070",0.0219843244149891,5.06301655939875,0.0463395101434351,0.831215802970005,1,"No"
"14551","MT1E","metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]","ENSG00000169715",0.054591565862219,5.1867737516148,0.0462197083757465,0.831430656030413,1,"No"
"15793","RNASEK","ribonuclease K [Source:HGNC Symbol;Acc:HGNC:33911]","ENSG00000219200",-0.042960707847367,1.48898802832985,0.0462096312855103,0.831448741629409,1,"No"
"9083","TUBBP1","tubulin beta pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:12414]","ENSG00000127589",-0.0651907478239803,-0.474027279992672,0.0462016469169737,0.831463072837179,1,"No"
"8898","LGI3","leucine rich repeat LGI family member 3 [Source:HGNC Symbol;Acc:HGNC:18711]","ENSG00000168481",0.11587175379108,1.96361341631826,0.0461755919594857,0.831509848119769,1,"No"
"13695","LINC01220","long intergenic non-protein coding RNA 1220 [Source:HGNC Symbol;Acc:HGNC:49664]","ENSG00000259687",-0.0950656520256164,-0.591725891922929,0.046159794892297,0.831538214611277,1,"No"
"10476","LRRC32","leucine rich repeat containing 32 [Source:HGNC Symbol;Acc:HGNC:4161]","ENSG00000137507",0.32290124208689,1.23061230034922,0.0461468268310386,0.831561504912487,1,"No"
"2132","SPRED2","sprouty related EVH1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:17722]","ENSG00000198369",0.0412027530330232,5.33777295436255,0.0461461106235657,0.831562791302418,1,"No"
"8342","ARMCX3","armadillo repeat containing X-linked 3 [Source:HGNC Symbol;Acc:HGNC:24065]","ENSG00000102401",-0.0192126660969644,6.92808151950466,0.0461297055872515,0.831592259474326,1,"No"
"16439","RBFA","ribosome binding factor A [Source:HGNC Symbol;Acc:HGNC:26120]","ENSG00000101546",-0.0333344497852209,4.2367999674595,0.0461290509982695,0.831593435418639,1,"No"
"7384","DGKB","diacylglycerol kinase beta [Source:HGNC Symbol;Acc:HGNC:2850]","ENSG00000136267",-0.133424631507476,4.16318740380705,0.0461000457604223,0.831645551008681,1,"No"
"2771","MAPRE3","microtubule associated protein RP/EB family member 3 [Source:HGNC Symbol;Acc:HGNC:6892]","ENSG00000084764",-0.0317007917519019,6.47327179586202,0.0460984800684931,0.831648364677408,1,"No"
"13970","SPTBN5","spectrin beta, non-erythrocytic 5 [Source:HGNC Symbol;Acc:HGNC:15680]","ENSG00000137877",0.0869682035731752,2.24552676845972,0.0460983265689254,0.831648640530623,1,"No"
"9271","GRIN3A","glutamate ionotropic receptor NMDA type subunit 3A [Source:HGNC Symbol;Acc:HGNC:16767]","ENSG00000198785",0.224201292508805,2.17903905686549,0.0460123444975714,0.831803234127293,1,"No"
"12349","C1QL4","complement C1q like 4 [Source:HGNC Symbol;Acc:HGNC:31416]","ENSG00000186897",0.193943796718631,4.05148945362068,0.0460052817539542,0.831815939485626,1,"No"
"10485","CCDC82","coiled-coil domain containing 82 [Source:HGNC Symbol;Acc:HGNC:26282]","ENSG00000149231",0.0575636726455541,5.90696892071917,0.046005012162973,0.831816424480294,1,"No"
"7060","AP1S1","adaptor related protein complex 1 subunit sigma 1 [Source:HGNC Symbol;Acc:HGNC:559]","ENSG00000106367",-0.0272242501922604,5.47898220510698,0.0459062385256999,0.831994218737647,1,"No"
"11825","PRICKLE1","prickle planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:17019]","ENSG00000139174",0.0879257973288392,2.85912313953908,0.0458911283749818,0.832021434935467,1,"No"
"2330","SLC40A1","solute carrier family 40 member 1 [Source:HGNC Symbol;Acc:HGNC:10909]","ENSG00000138449",0.0607203380192359,5.88863210499937,0.0456501133444756,0.832456184040211,1,"No"
"14540","ZNF646","zinc finger protein 646 [Source:HGNC Symbol;Acc:HGNC:29004]","ENSG00000167395",0.0338770945144539,4.84738046848946,0.0455745770594698,0.832592685611794,1,"No"
"11241","EDRF1-DT","EDRF1 divergent transcript [Source:HGNC Symbol;Acc:HGNC:54128]","ENSG00000224023",-0.0645634393954048,0.382814450485275,0.0455733261328195,0.832594947157309,1,"No"
"16475","STARD6","StAR related lipid transfer domain containing 6 [Source:HGNC Symbol;Acc:HGNC:18066]","ENSG00000174448",0.0945040623167922,-1.48209905005333,0.0455628480169374,0.832613891779539,1,"No"
